identificador_cliente,ingresos_mensuales_cop,score_credito
7143,2856557.73,474
7144,6854691.1,814
7145,1445566.15,429
7146,6129472.16,592
7147,4678832.4,652
7148,3796672.52,523
7149,7509311.34,823
7150,7450727.39,808
7151,1460572.28,667
7152,5688436.88,799
7153,3948392.02,389
7154,4292759.21,371
7155,7290693.32,732
7156,3530846.35,647
7157,8089951.44,562
7158,2593363.55,570
7159,6071601.45,808
7160,6139156.48,807
7161,3115805.16,719
7162,3638204.38,371
7163,7310549.15,373
7164,6784997.84,802
7165,3669490.34,445
7166,5144487.14,345
7167,1744098.13,404
7168,2802970.35,408
7169,4797908.02,616
7170,1919010.89,420
7171,7371992.96,798
7172,6469644.71,342
7173,8094162.43,398
7174,6292961.72,610
7175,8070889.88,513
7176,5292490.4,762
7177,5621574.0,722
7178,8334191.59,688
7179,5923329.86,411
7180,1521663.3,571
7181,6511379.99,401
7182,7819374.58,509
7183,7028177.8,321
7184,5503599.56,458
7185,6133385.29,642
7186,8429380.88,699
7187,1952767.04,753
7188,6104162.77,442
7189,3340463.4,696
7190,5908650.86,835
7191,5674889.75,440
7192,2404889.19,539
7193,2788575.85,591
7194,5775732.96,381
7195,2223255.62,470
7196,3209302.3,825
7197,7313767.94,841
7198,3655058.84,409
7199,4814033.13,511
7200,8076210.41,737
7201,2935473.44,621
7202,4105307.32,383
7203,5666495.98,675
7204,6738440.29,352
7205,7791904.38,795
7206,7891405.51,555
7207,6891808.54,519
7208,2943982.02,399
7209,1478627.18,428
7210,4063172.3,518
7211,2319151.73,776
7212,6414791.06,757
7213,6060140.23,321
7214,1616595.82,628
7215,7323475.21,779
7216,3090951.52,638
7217,4412034.94,478
7218,6109122.9,720
7219,4391815.27,781
7220,4477272.18,348
7221,1772521.57,329
7222,4190393.55,384
7223,6806904.83,801
7224,7889269.63,845
7225,4277179.39,628
7226,4349817.95,733
7227,6358915.17,548
7228,8087958.41,433
7229,3222838.77,664
7230,4469038.29,724
7231,7031007.35,714
7232,5689793.7,811
7233,2096221.68,684
7234,5819675.7,687
7235,2644573.25,748
7236,4973554.73,602
7237,5109543.53,398
7238,7608664.21,605
7239,4629958.77,341
7240,3311985.44,767
7241,2962957.71,739
7242,7594613.51,626
7243,2531278.15,332
7244,4366253.64,711
7245,2647646.43,413
7246,6867789.09,807
7247,4715483.01,355
7248,3828234.57,651
7249,3899917.41,628
7250,7435942.29,845
7251,5287172.47,569
7252,6468648.53,495
7253,7758677.32,712
7254,7792540.07,378
7255,3665265.19,382
7256,8157649.09,436
7257,1479106.35,838
7258,4013216.04,605
7259,7749751.77,610
7260,3277385.53,687
7261,3266186.44,848
7262,3478880.45,805
7263,5708656.37,687
7264,4455995.98,592
7265,6532490.82,478
7266,7743356.63,728
7267,6154235.5,823
7268,2772160.39,611
7269,8015309.7,379
7270,3204348.69,313
7271,2379238.93,353
7272,1947764.41,746
7273,5356362.93,364
7274,2119089.73,671
7275,2299186.37,802
7276,3460219.46,395
7277,3327901.67,832
7278,5650524.47,559
7279,7180566.01,547
7280,6781717.52,426
7281,3189888.07,798
7282,3066235.59,345
7283,8253699.02,567
7284,1359300.94,841
7285,7633987.84,393
7286,2738045.34,615
7287,8120447.13,370
7288,3764612.45,748
7289,4470532.77,666
7290,6391268.42,709
7291,5531217.17,390
7292,3589163.17,808
7293,5287582.59,827
7294,6561089.57,409
7295,1604811.61,388
7296,1380635.0,571
7297,4598081.96,546
7298,2249223.65,660
7299,6083278.9,677
7300,2841177.68,505
7301,4416527.97,644
7302,2723230.75,754
7303,5249081.82,366
7304,2135584.91,342
7305,1466369.34,528
7306,1668147.79,743
7307,8170660.78,533
7308,2324460.77,498
7309,6401043.42,796
7310,1789068.67,331
7311,2078754.54,563
7312,4963909.01,412
7313,4647070.7,758
7314,8151378.23,575
7315,8102815.26,445
7316,6913182.23,656
7317,5635133.18,305
7318,4575714.29,639
7319,3864485.45,793
7320,8119030.34,407
7321,5640943.44,370
7322,5469322.2,639
7323,2969688.08,399
7324,1636224.29,626
7325,8105357.77,332
7326,3558893.86,442
7327,4486640.97,543
7328,2125407.59,516
7329,7325855.18,733
7330,1498949.2,353
7331,7304733.49,450
7332,2310052.09,354
7333,7683261.61,816
7334,6554362.99,747
7335,2485625.89,334
7336,5373889.55,418
7337,3551125.46,496
7338,2583278.31,813
7339,7486111.84,721
7340,4205363.92,816
7341,4169514.74,438
7342,2523184.06,343
7343,4058072.87,518
7344,7575641.29,557
7345,3914526.72,812
7346,8151545.65,676
7347,8113424.07,588
7348,2343270.35,769
7349,2576641.03,402
7350,7511253.31,448
7351,4127878.62,383
7352,1331492.67,325
7353,3271877.1,474
7354,5602928.75,721
7355,7054714.95,645
7356,2260398.04,601
7357,2095897.82,597
7358,7939067.11,434
7359,6708268.25,354
7360,5546413.13,355
7361,6838144.89,673
7362,4387751.4,638
7363,6760881.38,756
7364,3976981.54,654
7365,3057480.92,431
7366,6548896.63,792
7367,4321640.5,409
7368,8365915.15,425
7369,3816293.31,595
7370,7936437.43,478
7371,8017330.35,496
7372,3041341.22,400
7373,7047192.51,482
7374,4418136.44,308
7375,7906178.04,712
7376,4540894.76,403
7377,6658986.76,425
7378,4662165.35,845
7379,2940165.44,569
7380,2735320.93,765
7381,4363104.6,417
7382,6739561.53,391
7383,5656514.69,784
7384,6258130.89,386
7385,3332749.73,533
7386,4766334.49,423
7387,1619645.91,502
7388,7186233.39,331
7389,8427223.57,656
7390,4229529.25,762
7391,1378938.3,393
7392,2522507.0,821
7393,5998193.52,707
7394,5706971.09,399
7395,6972625.98,543
7396,3127964.88,357
7397,6798149.79,656
7398,6253484.95,790
7399,3624264.38,619
7400,5227514.67,318
7401,2360371.42,656
7402,4558464.42,416
7403,7644620.84,435
7404,4332577.93,595
7405,7344880.29,824
7406,5549824.23,400
7407,2681512.33,679
7408,5483964.96,454
7409,4943079.97,404
7410,4170217.61,825
7411,2161339.16,427
7412,4300302.38,700
7413,1823889.11,828
7414,2011137.17,849
7415,4294599.04,423
7416,3498746.67,659
7417,7963919.15,363
7418,4005081.8,401
7419,6756578.48,576
7420,5117782.19,526
7421,6369416.81,322
7422,3172835.08,363
7423,8081715.8,456
7424,5116637.18,689
7425,7285533.31,448
7426,3928328.99,662
7427,2021521.71,763
7428,6150723.86,698
7429,1355869.47,704
7430,4722109.43,431
7431,2688173.7,496
7432,5817103.63,334
7433,8351823.09,719
7434,4643700.93,676
7435,7185987.45,698
7436,4956046.15,519
7437,4870048.22,816
7438,7999049.15,641
7439,7707754.25,715
7440,6957763.35,755
7441,3433041.42,596
7442,5224060.59,630
7443,2912060.08,638
7444,4496200.23,597
7445,4786334.07,611
7446,7287808.29,354
7447,7751404.23,833
7448,4285264.45,404
7449,1427472.0,474
7450,7504771.65,593
7451,2554806.49,674
7452,5777550.14,749
7453,1479790.48,744
7454,4176446.62,359
7455,8398914.18,691
7456,2024993.93,689
7457,4350590.69,511
7458,3511479.64,834
7459,7816634.49,539
7460,7559248.78,787
7461,3011431.07,421
7462,1884552.07,552
7463,5815396.44,440
7464,3721854.73,751
7465,6139007.61,452
7466,1531262.24,607
7467,2260474.49,616
7468,6241880.08,828
7469,2829068.72,595
7470,7474631.27,644
7471,1721854.39,581
7472,2851470.28,507
7473,8489633.79,395
7474,4418147.94,751
7475,6361352.78,672
7476,2615173.95,372
7477,5691054.89,632
7478,6527963.69,692
7479,3564231.78,405
7480,7268059.21,400
7481,5644606.57,658
7482,4101685.67,628
7483,5315025.23,694
7484,5452678.1,334
7485,2491854.11,456
7486,4199673.06,572
7487,3772700.23,695
7488,4186499.6,506
7489,6779996.24,605
7490,4774276.53,835
7491,8070276.3,761
7492,3414470.18,551
7493,4293065.76,566
7494,6966089.04,508
7495,5231377.07,838
7496,5238602.65,802
7497,1684049.17,813
7498,4169917.57,447
7499,3249282.87,382
7500,8495212.88,341
7501,3520156.51,455
7502,7668375.05,752
7503,6168882.89,583
7504,3754598.15,487
7505,5213447.52,773
7506,7351858.34,806
7507,7660251.75,432
7508,2454835.9,570
7509,3744926.62,372
7510,3713606.9,735
7511,1602722.53,592
7512,5607311.87,736
7513,7454704.38,359
7514,4047335.59,626
7515,6628258.8,481
7516,5819442.98,733
7517,4004670.9,818
7518,2315630.56,382
7519,6407131.74,327
7520,7452869.22,565
7521,6238152.35,582
7522,1428725.09,696
7523,2856876.84,682
7524,1800255.89,618
7525,5406779.92,492
7526,6746639.29,526
7527,2096170.15,750
7528,7336032.31,481
7529,5299664.64,626
7530,6267776.89,502
7531,8294093.31,701
7532,1902503.12,771
7533,7788812.97,478
7534,2207939.41,317
7535,4129303.41,762
7536,7430358.61,845
7537,7825030.5,702
7538,4945876.05,692
7539,5577553.4,599
7540,6398660.81,650
7541,7295862.41,486
7542,2174880.42,646
7543,7132499.02,708
7544,4765188.28,370
7545,4544488.66,626
7546,4352078.21,511
7547,4966323.41,608
7548,8104363.98,407
7549,5247067.16,476
7550,8162878.28,726
7551,2598088.94,830
7552,6513779.05,717
7553,7148124.68,547
7554,6189727.59,508
7555,5669840.42,515
7556,5366652.02,737
7557,7498699.47,610
7558,7215855.5,682
7559,2180478.79,570
7560,7409831.13,420
7561,4281294.06,706
7562,3126617.18,544
7563,7562333.69,365
7564,4410578.56,527
7565,7120225.77,436
7566,3196506.01,493
7567,1328291.11,788
7568,4867306.19,653
7569,2021643.45,456
7570,6731506.88,775
7571,3287740.98,315
7572,4494248.66,377
7573,1926641.67,351
7574,3363946.59,813
7575,6926729.75,803
7576,2391432.97,360
7577,5959548.84,431
7578,7905466.14,681
7579,6194824.67,842
7580,7139356.16,709
7581,2084595.73,454
7582,3105269.15,350
7583,7740679.74,394
7584,6448760.42,822
7585,5904787.55,823
7586,6079120.5,654
7587,4282243.99,344
7588,1620807.75,504
7589,6947979.1,730
7590,6186735.3,555
7591,4704192.14,547
7592,7778269.23,832
7593,3720349.59,340
7594,3419116.56,758
7595,7584133.54,576
7596,7038311.11,494
7597,5007854.64,370
7598,2241290.12,569
7599,2848514.59,634
7600,6024841.53,607
7601,4072296.91,726
7602,7322606.98,498
7603,8139676.07,375
7604,7100585.86,824
7605,4018327.05,529
7606,6978542.29,384
7607,3830380.05,461
7608,2503120.63,696
7609,1540431.08,670
7610,4077160.33,514
7611,7805626.99,300
7612,3020703.43,676
7613,2786894.79,711
7614,8282709.65,499
7615,1480029.61,482
7616,6957631.48,709
7617,3613863.68,697
7618,1569913.29,515
7619,7908178.29,648
7620,2305424.78,340
7621,5272810.84,302
7622,3273190.29,393
7623,1769388.18,358
7624,1659441.9,706
7625,2132008.23,317
7626,1813842.5,793
7627,6776018.43,807
7628,4796076.66,631
7629,3768823.06,468
7630,4312256.15,505
7631,7988416.5,820
7632,7857413.05,804
7633,6452870.66,645
7634,7669713.12,603
7635,3601465.8,414
7636,4043987.15,386
7637,5718727.71,394
7638,5790106.82,727
7639,4768238.83,749
7640,4184736.51,840
7641,8400498.24,301
7642,7212090.11,377
7643,4431857.42,623
7644,6536505.84,397
7645,3240844.19,409
7646,2021219.15,756
7647,3837503.38,787
7648,4201404.16,670
7649,1419067.3,636
7650,7166502.41,321
7651,3886192.5,604
7652,5479010.79,571
7653,1832534.95,789
7654,2559977.17,745
7655,7705794.82,577
7656,5682550.2,676
7657,8142045.16,531
7658,8491000.25,725
7659,3977392.83,354
7660,3451382.06,740
7661,7480163.6,333
7662,8490002.27,628
7663,5833416.89,753
7664,7025013.2,687
7665,6928570.18,729
7666,3858445.9,775
7667,5434746.74,424
7668,7298009.98,822
7669,6254419.91,781
7670,1452379.46,616
7671,3724280.82,421
7672,2340225.02,846
7673,2977399.93,612
7674,7819524.24,786
7675,1565631.68,311
7676,2882565.13,424
7677,3528899.34,376
7678,5741565.32,535
7679,5145532.17,553
7680,2871540.28,705
7681,2482535.68,542
7682,3004945.85,760
7683,4918213.31,576
7684,3252480.06,768
7685,8122738.01,519
7686,4639829.59,524
7687,1723331.32,400
7688,6550718.12,806
7689,3667686.08,630
7690,6005120.31,536
7691,3313079.47,638
7692,5409354.94,805
7693,6859498.03,464
7694,7981662.94,517
7695,3180115.44,675
7696,3710970.05,311
7697,4642718.23,731
7698,7975658.83,382
7699,7789985.37,730
7700,1947123.62,777
7701,2249894.75,668
7702,4867666.08,440
7703,2067658.76,755
7704,3788182.29,801
7705,2368374.72,702
7706,5879490.56,587
7707,8136367.11,654
7708,8476483.15,642
7709,4001736.15,448
7710,5612890.99,509
7711,7465127.11,411
7712,2145726.92,835
7713,6264863.76,348
7714,4243674.36,630
7715,2784252.35,664
7716,4199826.05,310
7717,1846914.07,487
7718,6306931.47,808
7719,3119747.21,744
7720,3542120.64,389
7721,2171785.35,747
7722,7525545.62,331
7723,4852798.81,626
7724,5419457.52,373
7725,5399915.32,550
7726,4255550.42,749
7727,2686215.39,654
7728,6664955.79,832
7729,2214805.11,595
7730,2047891.29,597
7731,6413044.27,627
7732,2803626.55,601
7733,3508763.81,811
7734,4721637.76,637
7735,4535329.48,673
7736,6401769.7,393
7737,5788708.91,431
7738,5939652.37,352
7739,6441191.18,795
7740,3406811.64,528
7741,3620799.84,511
7742,4453583.78,803
7743,3513727.65,794
7744,8391552.66,532
7745,7161173.87,370
7746,2485513.76,488
7747,1340277.92,307
7748,1608039.53,631
7749,3057256.85,315
7750,2122897.26,392
7751,5140034.43,561
7752,7477565.6,848
7753,6604601.59,460
7754,2852385.25,650
7755,4174954.64,473
7756,4956838.31,616
7757,7133482.12,317
7758,7341675.54,785
7759,7849971.85,666
7760,4966565.8,650
7761,6298778.17,827
7762,2104962.67,734
7763,5370080.51,569
7764,3090581.03,367
7765,4408361.57,329
7766,5865163.66,615
7767,3150298.75,463
7768,1675732.42,619
7769,1373683.77,313
7770,1459548.66,578
7771,1360118.11,731
7772,2094556.41,562
7773,3024318.74,821
7774,2892794.9,471
7775,8404935.48,657
7776,3503243.96,312
7777,2217429.64,531
7778,5228050.32,775
7779,7477293.68,770
7780,6182034.71,459
7781,3431791.04,560
7782,5343636.35,658
7783,6446963.01,554
7784,6542352.35,814
7785,6099076.88,579
7786,7569835.06,416
7787,7564759.3,461
7788,5468343.23,597
7789,4394965.86,596
7790,5919306.13,657
7791,7191126.41,817
7792,1340695.15,677
7793,8442378.46,725
7794,2616835.16,836
7795,4685792.7,468
7796,7578614.09,814
7797,2920290.87,663
7798,4732925.61,729
7799,2254591.7,382
7800,4144549.54,629
7801,2575375.27,432
7802,3918119.79,756
7803,3988942.36,652
7804,8450829.69,643
7805,8462653.81,393
7806,2126461.21,681
7807,6526975.21,594
7808,1672567.45,497
7809,1517382.51,378
7810,2058404.04,513
7811,8251496.73,458
7812,8074217.54,500
7813,2696280.31,321
7814,2464040.82,638
7815,3031852.62,541
7816,5011938.36,537
7817,5401873.35,448
7818,2895472.7,306
7819,6747684.07,532
7820,3528782.82,376
7821,7939345.54,788
7822,6028403.49,386
7823,4441728.6,521
7824,6987366.41,712
7825,7188985.31,501
7826,3391467.56,575
7827,3745944.72,520
7828,8038877.11,456
7829,2486135.48,480
7830,1603483.0,428
7831,4569198.32,542
7832,7068711.28,471
7833,6856010.37,802
7834,7920620.53,779
7835,5139044.78,569
7836,2020465.64,720
7837,5538560.62,462
7838,6904448.42,323
7839,1971962.47,796
7840,2543133.29,492
7841,1388492.76,689
7842,5574298.57,796
7843,7684487.62,428
7844,6128775.88,842
7845,8370688.63,335
7846,1753842.3,756
7847,7801607.81,660
7848,7161291.67,514
7849,3562538.95,586
7850,8309391.17,668
7851,3373151.79,768
7852,7702994.01,485
7853,7641389.75,773
7854,6755134.84,360
7855,5356987.41,561
7856,2164019.8,410
7857,5130196.49,440
7858,3868933.04,834
7859,7003962.64,378
7860,6758530.29,793
7861,7856410.05,330
7862,1406777.17,815
7863,7125543.16,808
7864,8056926.78,365
7865,6982963.23,809
7866,2237400.11,670
7867,1885209.55,586
7868,1450085.73,475
7869,5826965.63,422
7870,5833643.09,530
7871,8405778.74,303
7872,4165910.85,711
7873,3689725.25,549
7874,5795859.48,786
7875,7244382.44,644
7876,8044772.44,632
7877,7082494.0,752
7878,4372052.66,457
7879,5871382.49,569
7880,7465355.15,717
7881,4832389.76,739
7882,2860143.83,328
7883,2522008.77,634
7884,1301135.76,537
7885,6471313.56,452
7886,2099899.9,414
7887,3055641.52,698
7888,3444709.59,331
7889,5334734.99,831
7890,4165292.4,352
7891,6157652.74,494
7892,1700598.35,604
7893,2192362.2,644
7894,4894322.83,381
7895,3726146.47,300
7896,3429856.21,466
7897,1782602.17,616
7898,7749178.06,482
7899,6281093.82,572
7900,2175650.73,672
7901,1768330.9,661
7902,8319082.24,500
7903,6204442.36,491
7904,4305683.71,640
7905,6352463.49,598
7906,6745588.86,805
7907,6915727.86,439
7908,4740716.6,605
7909,4395155.86,495
7910,1379402.21,360
7911,7971211.23,659
7912,5643816.72,606
7913,2762708.35,779
7914,7921144.62,632
7915,7887509.69,382
7916,8422125.98,633
7917,7593207.25,816
7918,8484047.59,773
7919,3061740.55,693
7920,7364197.01,679
7921,7225803.82,320
7922,2962770.59,476
7923,2008750.35,662
7924,8351827.7,321
7925,3431376.77,847
7926,7570420.89,549
7927,1329715.51,372
7928,1451378.61,390
7929,4654273.42,475
7930,3018745.72,425
7931,6266857.24,503
7932,5372063.14,545
7933,1857897.74,570
7934,2470923.73,343
7935,4093954.74,847
7936,2636349.26,467
7937,7004000.9,734
7938,4295705.7,329
7939,1972709.44,656
7940,4787268.9,790
7941,1954034.9,547
7942,2228348.6,552
7943,3025190.79,681
7944,7488599.48,835
7945,7957210.23,718
7946,7249055.65,422
7947,3705355.97,593
7948,3261614.38,442
7949,5253920.97,810
7950,6497342.76,356
7951,8452284.07,341
7952,2247309.13,420
7953,1654902.39,642
7954,6299362.4,631
7955,7292025.64,755
7956,7393711.22,736
7957,6184937.55,640
7958,8168913.79,640
7959,4979234.3,715
7960,7879466.55,481
7961,8268247.39,563
7962,7399533.69,509
7963,3530261.66,822
7964,2712752.69,481
7965,5246464.47,743
7966,4561706.2,550
7967,7619860.06,437
7968,2020228.03,517
7969,3155728.44,753
7970,6712952.4,386
7971,1983903.84,592
7972,3609503.78,391
7973,4087518.84,507
7974,5782675.34,503
7975,2438555.05,485
7976,7496352.33,384
7977,4522304.1,455
7978,7902556.33,592
7979,4668663.38,832
7980,3280289.86,460
7981,2321167.57,685
7982,1326964.68,784
7983,5131533.89,802
7984,2071528.22,455
7985,4120439.9,442
7986,5542756.68,583
7987,3284938.46,334
7988,2561614.91,523
7989,6877995.68,692
7990,8116896.44,707
7991,2023171.01,687
7992,2420250.34,596
7993,8212091.13,622
7994,1572046.4,787
7995,8338952.82,338
7996,1333440.28,804
7997,7590414.32,802
7998,3512741.3,836
7999,8057839.78,615
8000,3582006.08,795
8001,6011005.52,416
8002,1876234.5,641
8003,3044774.64,539
8004,6870491.29,744
8005,5106538.15,786
8006,7981377.24,710
8007,4387010.14,597
8008,7562649.03,351
8009,4532479.15,603
8010,8350587.61,587
8011,8210807.55,417
8012,3669784.28,723
8013,7678650.43,508
8014,7402801.89,426
8015,2816898.86,592
8016,5794890.89,818
8017,1823312.67,521
8018,7324317.19,376
8019,2556730.36,637
8020,1809865.85,574
8021,4181577.49,416
8022,5453839.4,591
8023,7455402.1,570
8024,8314546.18,746
8025,4464346.09,456
8026,1735217.85,483
8027,6693632.17,723
8028,5369247.44,315
8029,4524817.68,397
8030,3526735.93,599
8031,4917269.4,721
8032,3738493.15,606
8033,6750485.45,573
8034,5216034.61,560
8035,7613303.97,538
8036,5213516.19,631
8037,3015489.38,414
8038,7427861.55,567
8039,5311977.12,311
8040,2789255.47,372
8041,5789256.23,705
8042,3875560.71,477
8043,7379720.41,558
8044,4563758.12,699
8045,6530377.78,569
8046,1987860.69,785
8047,4151375.29,358
8048,8379338.34,565
8049,7120914.08,374
8050,2451573.78,389
8051,3299901.16,804
8052,3674673.82,656
8053,5982632.04,453
8054,6750362.27,517
8055,6696591.58,785
8056,4971093.21,839
8057,7137907.87,429
8058,4446962.2,365
8059,2191940.07,443
8060,5363981.26,679
8061,8156569.97,612
8062,7009554.29,706
8063,5466644.66,706
8064,5957000.75,576
8065,8000046.59,708
8066,4384068.12,613
8067,3686037.8,848
8068,8336139.27,548
8069,7516790.56,760
8070,3625913.81,698
8071,4639220.3,750
8072,4288562.53,770
8073,2373488.89,733
8074,8196299.13,745
8075,4211049.5,402
8076,7602369.39,627
8077,2663364.84,545
8078,5244669.84,357
8079,1472521.97,404
8080,6802387.48,368
8081,5482580.07,601
8082,5804245.0,452
8083,1672390.35,836
8084,2819475.98,334
8085,1835182.28,314
8086,3380183.07,405
8087,5817560.86,373
8088,5376539.09,584
8089,5707478.72,849
8090,5254609.15,496
8091,3265807.33,579
8092,3060453.98,452
8093,2286829.72,590
8094,7413310.3,441
8095,5738651.38,611
8096,2642879.29,331
8097,2575907.53,325
8098,7585856.33,554
8099,6647662.22,355
8100,6047673.38,592
8101,4229421.57,529
8102,3186224.06,352
8103,8352045.49,400
8104,7040124.94,766
8105,3472810.41,566
8106,7402466.53,301
8107,6764310.03,321
8108,3438979.96,511
8109,4371180.55,535
8110,2638864.81,828
8111,2099577.6,687
8112,6503886.64,313
8113,3226085.37,818
8114,7204427.43,521
8115,8468382.72,702
8116,1851662.66,812
8117,4705852.9,586
8118,7074850.43,683
8119,6980446.46,546
8120,6771979.54,390
8121,3812763.53,611
8122,4567743.44,736
8123,5583772.17,342
8124,8312372.2,373
8125,3658340.35,615
8126,7946635.99,443
8127,3239369.81,628
8128,8421336.15,508
8129,6125898.55,398
8130,4637282.66,413
8131,5716411.08,474
8132,3262224.42,570
8133,3274051.77,362
8134,2117592.72,703
